Ompy                   Up                       Fp_x (N)                 Fp_y (N)                 Fp_z (N)                 Tp_x (N*m)               Tp_y (N*m)               Tp_z (N*m)
-1.7894736842105263      1.894736842105263        -0.09173919249519374     -0.5205876011035294      2.714313256878995        -0.00540351793365662     -0.6542399537438968      0.026064811142039228
-1.7894736842105263      2                        -0.1075691274905194      -0.646214263404373       3.5028441594874247       -0.007636065449597931    -0.6506597790668782      0.02219572799107762
-1.5789473684210527      0                        0.09016789372461578      1.7541437766762775       -11.44341523845333       0.030211241595275568     -0.6725424504499279      0.08312347863582462
-1.5789473684210527      0.10526315789473684      0.08552326225797491      1.6280524387218855       -10.657536545785343      0.028454274695197762     -0.6689997276566978      0.07920545394951672
-1.5789473684210527      0.21052631578947367      0.08025184588983664      1.5019264927584093       -9.871559188835082       0.026670768446431632     -0.6654535281902507      0.0752908037493055
-1.5789473684210527      0.3157894736842105       0.07434898605763259      1.3757969367086083       -9.08548840857855        0.024861475879655672     -0.6619041380759371      0.07138121607564252
-1.5789473684210527      0.42105263157894735      0.06782049605842112      1.2496538719204722       -8.299285076571445       0.023025544843256432     -0.6583536832550356      0.06747612761712425
-1.5789473684210527      0.5263157894736842       0.06066366412714206      1.1235284259019802       -7.512976697350676       0.02116343975847649      -0.6548036106150051      0.06357391631580818
-1.5789473684210527      0.631578947368421        0.05287899332304402      0.9974256384733113       -6.726561126811677       0.01927522297232937      -0.6512536783583531      0.05967395813269891
-1.5789473684210527      0.7368421052631579       0.04446670553877665      0.8713484816308935       -5.940032832077471       0.017360926196324244     -0.6477034942975243      0.05577597445166162
-1.5789473684210527      0.8421052631578947       0.03542714738608226      0.7452992359606783       -5.153384597076156       0.015420585480893197     -0.6441526423056526      0.05187989829116645
-1.5789473684210527      0.9473684210526315       0.025760633275646726     0.6192798581663854       -4.366608359024474       0.013454229948697197     -0.6406006976437039      0.04798571837106623
-1.5789473684210527      1.0526315789473684       0.015467570479734322     0.4932921888455125       -3.5796959778284747      0.011461888779400324     -0.6370472257468895      0.04409347756073942
-1.5789473684210527      1.1578947368421053       0.0045519069010334055    0.36732907470575105      -2.792636937104776       0.009443153317844344     -0.6334916055198515      0.04020359440413464
-1.5789473684210527      1.263157894736842        -0.0069938560488753045   0.24141253567382454      -2.00542855712758        0.007399025537551332     -0.6299339556092975      0.036315368552533235
-1.5789473684210527      1.3684210526315788       -0.019165384676447565    0.11553259765405195      -1.2180573165605544      0.0053290171381185835    -0.6263735237744983      0.032429188106361764
-1.5789473684210527      1.4736842105263157       -0.03196238012355806     -0.010309064191049794    -0.43051426632558687     0.0032331588233948183    -0.6228098611900713      0.028545080322481164
-1.5789473684210527      1.5789473684210527       -0.04538460620958324     -0.13611095203855308     0.35720915774680445      0.0011114240970580918    -0.6192424546496991      0.0246630804229371
-1.5789473684210527      1.6842105263157894       -0.05943100487486852     -0.2618716757463944      1.1451196244398123       -0.0010361995363202645   -0.6156707156798422      0.020783377643571365
-1.5789473684210527      1.789473684210526        -0.07410159093051735     -0.38758928449263985     1.9332280307923377       -0.003209622901237185    -0.612094859257481       0.016906135082773138
-1.5789473684210527      1.894736842105263        -0.08939520525507778     -0.5132628895117848      2.721548440496451        -0.005408784290604979    -0.6085147100305767      0.013031503413052712
-1.5789473684210527      2                        -0.1053120434050948      -0.6388881054456816      3.510084632094552        -0.007633594950312177    -0.6049292190096891      0.009159390177502644
-1.368421052631579       0                        0.09409301194361523      1.761493321882444        -11.436314327985729      0.03006821966780583      -0.6268725639996198      0.07012302756402114
-1.368421052631579       0.10526315789473684      0.08936299200531192      1.63539544481327         -10.650426981121344      0.02831892933005931      -0.6233279013714224      0.06620417495419757
-1.368421052631579       0.21052631578947367      0.08400451856773249      1.5092557679759027       -9.864436047628535       0.026543153950271865     -0.6197787934365231      0.0622888561423241
-1.368421052631579       0.3157894736842105       0.0780154776918358       1.3831166460216788       -9.078345263621522       0.024741552056565093     -0.6162270445250304      0.058379509233406755
-1.368421052631579       0.42105263157894735      0.07140010642841013      1.2569706431271825       -8.292129277321486       0.022913323289300187     -0.6126749359686979      0.054473678120043875
-1.368421052631579       0.5263157894736842       0.06415664512099331      1.1308442445748534       -7.5058113284368515      0.02105891278630789      -0.6091231161264169      0.05057024669905112
-1.368421052631579       0.631578947368421        0.0562852378130169       1.0047414219160358       -6.719388413779255       0.019178402551905244     -0.6055712191256176      0.04666874659691688
-1.368421052631579       0.7368421052631579       0.04778625655813113      0.8786647131933899       -5.932853914525169       0.017271806537015988     -0.6020188319141013      0.04276903085384862
-1.368421052631579       0.8421052631578947       0.03866003351793343      0.7526162070813999       -5.146200168709238       0.015339161462554301     -0.5984655323580347      0.0388710732628408
-1.368421052631579       0.9473684210526315       0.0289069019412436       0.6265977707569136       -4.359418944026199       0.013380498188852659     -0.5949108890954766      0.03497488889145674
-1.368421052631579       1.0526315789473684       0.01852715472915408      0.5006111589576738       -3.572501735072095       0.011395851133005208     -0.5913544742492323      0.031080514420292058
-1.368421052631579       1.1578947368421053       0.007524759232509576     0.37464913916621234      -2.7854375546867463      0.009384817916827206     -0.5877956345794837      0.027188356148089787
-1.368421052631579       1.263157894736842        -0.004107659223708489    0.24873374568812856      -1.998224610407903       0.007348384651271744     -0.5842345251596338      0.023297792621229566
-1.368421052631579       1.3684210526315788       -0.01636593212138001     0.12285513774732226      -1.21084880162246        0.005286077861240751     -0.5806703840711183      0.01940916752977791
-1.368421052631579       1.4736842105263157       -0.02924967473135668     -0.002985244855844168    -0.42330111307385704     0.0031979238841400564    -0.5771027657468604      0.015522525108491003
-1.368421052631579       1.5789473684210527       -0.042758694346083106    -0.12878584387914033     0.36442697170287053      0.0010838952994379355    -0.5735311742078955      0.011637907389462361
-1.368421052631579       1.6842105263157894       -0.05689185662133471     -0.2545451518435019      1.152342152605386        -0.0010560112757533532   -0.5699550062846573      0.007755498500518243
-1.368421052631579       1.789473684210526        -0.07164921246888668     -0.3802614761026471      1.9404556318357347       -0.0032217176347205806   -0.5663744651028515      0.0038754394672518263
-1.368421052631579       1.894736842105263        -0.08702954742667884     -0.5059337074885303      2.7287813047748544       -0.005413149465890488    -0.5627893218424893      -2.1011766747799617E-6
-1.368421052631579       2                        -0.10303329841050193     -0.6315573022150557      3.517322630425431        -0.007630222292953905    -0.5591985105452357      -0.003877253429961239
-1.1578947368421053      0                        0.09804013928708981      1.7688442120327017       -11.429213550797913      0.029926087059101734     -0.5812021966167675      0.05712249887842973
-1.1578947368421053      0.10526315789473684      0.09322392235538192      1.6427371971588651       -10.643317339314715      0.028184553860623435     -0.5776553305119861      0.05320276018407337
-1.1578947368421053      0.21052631578947367      0.08777926445696821      1.5165821708219032       -9.857307083497151       0.026416442454054244     -0.5741031104822041      0.04928746407497793
-1.1578947368421053      0.3157894736842105       0.08170617755487519      1.390418874431031        -9.071179606867469       0.024622094616372388     -0.5705491121275311      0.04537786637352592
-1.1578947368421053      0.42105263157894735      0.07500145251533119      1.2642884437871427       -8.28497043004219        0.02280199954097937      -0.566995959315903       0.04147133804850846
-1.1578947368421053      0.5263157894736842       0.06767129112153869      1.1381617517690017       -7.498644261360541       0.02095530071523936      -0.5634424173460043      0.037566556812671126
-1.1578947368421053      0.631578947368421        0.05971316124009801      1.012059300011628        -6.712214629515871       0.019082484151474843     -0.5598885759419762      0.0336634375054549
-1.1578947368421053      0.7368421052631579       0.051127523792381425     0.8859833660912817       -5.92567451962586        0.01718358037599479      -0.55633399596537        0.029761945934725764
-1.1578947368421053      0.8421052631578947       0.041914651321511676     0.7599358630203953       -5.1390157131951035      0.015258623909755869     -0.5527782564661107      0.025862066097296875
-1.1578947368421053      0.9473684210526315       0.032074864854840485     0.6339186078406849       -4.352229962100584       0.013307656936542048     -0.5492209221583709      0.02196384848208322
-1.1578947368421053      1.0526315789473684       0.021612259051258766     0.5079219715204205       -3.56530287972611        0.011330214001681636     -0.545661224456408       0.01806758816040823
-1.1578947368421053      1.1578947368421053       0.010519316106725268     0.38197261359810863      -2.7782393068777145      0.009327377680616842     -0.5420995126210504      0.014172874588023097
-1.1578947368421053      1.263157894736842        -0.0011997732822010704   0.2560585495306096       -1.9910220338887705      0.007298641888429907     -0.5385349444831281      0.010279959801568934
-1.1578947368421053      1.3684210526315788       -0.013544734251765698    0.1301813150350348       -1.203641902112004       0.005244033488868118     -0.5349670970214497      0.006388888751473233
-1.1578947368421053      1.4736842105263157       -0.026515264140932426    0.004342427821251712     -0.4160897634558915      0.003163585779144336     -0.5313955246886775      0.0024996996900761713
-1.1578947368421053      1.5789473684210527       -0.040111101295974554    -0.12145671051214312     0.37164283359459505      0.0010572648142111738    -0.5278197464164114      -0.0013875478699744903
-1.1578947368421053      1.6842105263157894       -0.05433103187167159     -0.24721444854590488     1.1595625622698706       -0.0010749236181764846   -0.5242391544346888      -0.0052726667486672416
-1.1578947368421053      1.789473684210526        -0.06917516374508384     -0.3729293564655232      1.947681021471813        -0.003232912965780329    -0.5206539298236758      -0.009155549097725525
-1.1578947368421053      1.894736842105263        -0.08464222976666239     -0.4986000238603792      2.736011883001944        -0.005416613618203831    -0.5170637770545838      -0.013036012656712122
-1.1578947368421053      2                        -0.10073288777072033     -0.624221857642906       3.52455817338712         -0.007625949116257772    -0.5134676388417059      -0.016914212064906717
-0.9473684210526316      0                        0.10200909325205264      1.7761970383687895       -11.422113718134044      0.02978490194091166      -0.5355312039799783      0.04412190300082374
-0.9473684210526316      0.10526315789473684      0.09710654979210107      1.6500758087030358       -10.636206427415695      0.02805104455923195      -0.5319818297367326      0.040201206072434506
-0.9473684210526316      0.21052631578947367      0.09157558146636326      1.5239062819881066       -9.850171777717739       0.026290676838062986     -0.5284268152529915      0.0362866506984466
-0.9473684210526316      0.3157894736842105       0.08541573999775393      1.3977391764595253       -9.064028281034986       0.024503990611364313     -0.524871425333834       0.032376673446840615
-0.9473684210526316      0.42105263157894735      0.07862448629262785      1.2716074704950424       -8.27780878599777        0.02269158621027531      -0.5213167610042138      0.028469051908012605
-0.9473684210526316      0.5263157894736842       0.07120759487925597      1.1454810136871572       -7.49147525963067        0.02085258178269476      -0.5177615283202235      0.02456279580719132
-0.9473684210526316      0.631578947368421        0.06316285127438825      1.0193793548408747       -6.705039878524195       0.018987454575499517     -0.5142057457442444      0.020658018423266374
-0.9473684210526316      0.7368421052631579       0.054490534604591176     0.8933044978473528       -5.918494709661488       0.017096236741140646     -0.5106489875881911      0.016754693009004153
-0.9473684210526316      0.8421052631578947       0.04519100817371301      0.7672582694123049       -5.13183140806505        0.015178972612794514     -0.5070908140814396      0.012852860518192162
-0.9473684210526316      0.9473684210526315       0.035264545849813624     0.6412424077900143       -4.345041394495428       0.0132356999533815       -0.5035307932769053      0.008952576155663373
-0.9473684210526316      1.0526315789473684       0.024715193907142125     0.5152473705772737       -3.5581098578628354      0.011265969807465987     -0.49996815146440277     0.005054118697321977
-0.9473684210526316      1.1578947368421053       0.013535576359494523     0.38929949725977153      -2.7710422176453524      0.009270833341618026     -0.4964032361177396      0.001157139338617277
-0.9473684210526316      1.263157894736842        0.0017297823653802042    0.2633870237842151       -1.9838208641758874      0.007249799286796732     -0.49283521190217494     -0.002738141781265214
-0.9473684210526316      1.3684210526315788       -0.010701896871166131    0.13751134573327034      -1.1964365840883686      0.005202891493818599     -0.4892636554822469      -0.006631672463292888
-0.9473684210526316      1.4736842105263157       -0.023759188440451273    0.011674009890153303     -0.4088802162160438      0.0031301479620780724    -0.48568813069289707     -0.010523408282944655
-0.9473684210526316      1.5789473684210527       -0.037441849680748304    -0.11412352120068676     0.37885674910597333      0.001031534071565986     -0.4821081646332722      -0.01441329560534652
-0.9473684210526316      1.6842105263157894       -0.0517485310847233      -0.23987956219398943     1.1667808711923324       -0.0010929361479799348   -0.4785231570019367      -0.01830112539479204
-0.9473684210526316      1.789473684210526        -0.06667944400204631     -0.3655929171678831      1.9549042315059209       -0.0032432080390752986   -0.47493324845184864     -0.02218683809674851
-0.9473684210526316      1.894736842105263        -0.08223327323255744     -0.4912618238008501      2.743240182208331        -0.005419176923269247    -0.4713380613677363      -0.02607024516149625
-0.9473684210526316      2                        -0.09841084960550116     -0.6168817825184814      3.5317912757192214       -0.007620777951396124    -0.4677365903240325      -0.029951500242191634
-0.736842105263158       0                        0.1059996793151721       1.7835514179903889       -11.415015725760142      0.029644729820298834     -0.489859583842999       0.031121114071543356
-0.736842105263158       0.10526315789473684      0.10101094677301975      1.6574100539535115       -10.629091114153065      0.027918530952458956     -0.4863070542376109      0.027200021476355814
-0.736842105263158       0.21052631578947367      0.0953934437207466       1.5312292075731888       -9.843029818748063       0.02616580444489274      -0.482750126919297       0.0232863464575454
-0.736842105263158       0.3157894736842105       0.08914697823154834      1.405059994457098        -9.056872431907216       0.024386794882465066     -0.47919349737382533     0.01937566641615249
-0.736842105263158       0.42105263157894735      0.08227191188590141      1.2789109945209631       -8.270626678317244       0.022581596680121014     -0.47563693030918863     0.01546655916596735
-0.736842105263158       0.5263157894736842       0.07476564010721279      1.1528021364382859       -7.48430444014556        0.020750739666196415     -0.4720804503053597      0.01155894300303406
-0.736842105263158       0.631578947368421        0.06663428445371211      1.0267016334592158       -6.697864080733884       0.01889329474859116      -0.4685227401166238      0.007652435575965229
-0.736842105263158       0.7368421052631579       0.057875333446050906     0.9006281797903262       -5.911314669747122       0.017009772004542394     -0.464963802499428       0.0037472522246038784
-0.736842105263158       0.8421052631578947       0.048489130328192194     0.774583488290022        -5.124647396281717       0.015100207164954997     -0.4614032006507472      -1.5655841271262991E-4
-0.736842105263158       0.9473684210526315       0.03847596590117635      0.6485692404931892       -4.3378534641258994      0.013164633553906728     -0.4578404990216441      -0.004058931591222976
-0.736842105263158       1.0526315789473684       0.027839845627502618     0.5225760431615737       -3.550917760344705       0.011202618079309452     -0.45427492124595076     -0.00795960573625066
-0.736842105263158       1.1578947368421053       0.016573516827344772     0.39662986800017824      -2.7638462921488163      0.009215186183118946     -0.450706804626164       -0.011858864739950282
-0.736842105263158       1.263157894736842        0.0046810237706969154    0.2707190920753505       -1.9766210767807486      0.007201853800078511     -0.4471353239249224      -0.015756519082749214
-0.736842105263158       1.3684210526315788       -0.007837401533493328    0.14484519744023075      -1.1892328854732754      0.005162651799615837     -0.4435600582955582      -0.01965251828699952
-0.736842105263158       1.4736842105263157       -0.020981473300492878    0.01900957449830931      -0.4016724591617797      0.0030976113043708012    -0.4399805781674833      -0.023546812609669072
-0.736842105263158       1.5789473684210527       -0.0347509295714683      -0.10678625945554296     0.38606868053460924      0.001006703455752692     -0.4363964251528217      -0.027439342030902245
-0.736842105263158       1.6842105263157894       -0.049144360299922044    -0.2325404504114826      1.1739971001927567       -0.0011100427192369715   -0.43280699254821015     -0.03132989046850164
-0.736842105263158       1.789473684210526        -0.06416204384461738     -0.35825215021054746     1.9621252669766933       -0.003252604431251278    -0.42921239990907156     -0.035218441307770715
-0.736842105263158       1.894736842105263        -0.07980268545952472     -0.4839191106707052      2.7504662398738438       -0.005420838285990118    -0.42561216561080506     -0.0391048097455028
-0.736842105263158       2                        -0.0960671876325248      -0.6095370536096604      3.539022025050677        -0.0076147077328642485   -0.42200538209115124     -0.042989125438752496
-0.5263157894736843      0                        0.11001231736631319      1.7909065642448374       -11.407921150587015      0.029505511456619397     -0.4441873277711036      0.018119851719237325
-0.5263157894736843      0.10526315789473684      0.10493738682847673      1.6647384837616825       -10.621964612875773      0.02778690154283972      -0.44063122963854046     0.014199952559976903
-0.5263157894736843      0.21052631578947367      0.09923304012678016      1.5385518467212849       -9.83588062844141        0.02604181187384023      -0.4370731785329712      0.010286487870832356
-0.5263157894736843      0.3157894736842105       0.09289984727305133      1.4123818067743212       -9.04971228129267        0.0242704807369526       -0.4335153592538564      0.006374740058981801
-0.5263157894736843      0.42105263157894735      0.08593817881621557      1.2862334144652814       -8.263459575338473       0.022472949957167053     -0.4299573722780316      0.0024641925636978684
-0.5263157894736843      0.5263157894736842       0.0783483440478946       1.1601089949553158       -7.477115820615443       0.02064927760045202      -0.42639877803658505     -0.0014452102192335596
-0.5263157894736843      0.631578947368421        0.0701274389342084       1.0340262342343187       -6.690687444753278       0.018800009087882714     -0.4228395633170417      -0.005353341836408134
-0.5263157894736843      0.7368421052631579       0.06128186237343978      0.9079544587946602       -5.904134290871172       0.01692418348807413      -0.4192784494641614      -0.009260417542300071
-0.5263157894736843      0.8421052631578947       0.05180898539974528      0.7819115570524354       -5.1174635646943765      0.015022325961501446     -0.4157154191842329      -0.013166220437530582
-0.5263157894736843      0.9473684210526315       0.041712749581743605     0.6558864950094317       -4.330657192196101       0.013093964816855489     -0.41214965271593246     -0.017070590746149583
-0.5263157894736843      1.0526315789473684       0.030986172446678558     0.5299081299935726       -3.54372666974253        0.011140166165366368     -0.4085815318390396      -0.020973596017332168
-0.5263157894736843      1.1578947368421053       0.01963313935569446      0.40396375025717374      -2.7566515688025155      0.009160438568957973     -0.4050102150264394      -0.02487514482031679
-0.5263157894736843      1.263157894736842        0.007653931203318114     0.278054830927554        -1.9694226959329948      0.0071548091581576795    -0.40143527870989165     -0.028775181583934033
-0.5263157894736843      1.3684210526315788       -0.0049512520430342166   0.1521828749386485       -1.1820307958368996      0.005123313112480113     -0.3978563030213269      -0.03267365734244114
-0.5263157894736843      1.4736842105263157       -0.018182087711661105    0.026349079999677463     -0.39446652988183983     0.003065975047262456     -0.39427286569949466     -0.036570514575651594
-0.5263157894736843      1.5789473684210527       -0.032038367943563545    -0.09944489323762823     0.39327862950907594      9.82774692098546E-4      -0.39068452024751077     -0.04046569637704193
-0.5263157894736843      1.6842105263157894       -0.046518539450546265    -0.22519713723455412     1.1812111887880412       -0.001126256642929254    -0.38709068023215365     -0.04435896140503186
-0.5263157894736843      1.789473684210526        -0.06162300740865927     -0.35090704947185214     1.9693442505464596       -0.0032610987175313725   -0.3834913939816537      -0.0482503634998912
-0.5263157894736843      1.894736842105263        -0.07735046205929957     -0.47657185046487227     2.7576900508988738       -0.005421597293979254    -0.379886079348378       -0.05213971406817182
-0.5263157894736843      2                        -0.09370189424212848     -0.6021876478678575      3.5462502669271543       -0.007607742265149104    -0.37627399085453933     -0.0560270907465112
-0.3157894736842106      0                        0.11404683487132874      1.7982579657041078       -11.400828634896552      0.02936723573410967      -0.3985139956067784      0.005118223644719557
-0.3157894736842106      0.10526315789473684      0.10888551408903427      1.6720630085168553       -10.614823858863144      0.027656112976108562     -0.39495496611905684     0.0012010035725244976
-0.3157894736842106      0.21052631578947367      0.10309435068611801      1.5458739818480116       -9.828723758137379       0.025918676164737135     -0.3913959837089083      -0.002713116282785464
-0.3157894736842106      0.3157894736842105       0.09667454463646784      1.4197045898301508       -9.042547757880863       0.024154997946895015     -0.3878370167419051      -0.00662618825673607
-0.3157894736842106      0.42105263157894735      0.08962628948246416      1.2935574824390346       -8.256290007613929       0.022365147953451535     -0.38427762373725943     -0.010538298619047842
-0.3157894736842106      0.5263157894736842       0.08194979893267035      1.1674347646615542       -7.469942295665741       0.02054917561267298      -0.3807173732178745      -0.014449407542013048
-0.3157894736842106      0.631578947368421        0.07364540185374668      1.0413379640122937       -6.683495560117778       0.018707110413123385     -0.37715581995357206     -0.01835945631443485
-0.3157894736842106      0.7368421052631579       0.06471334399150612      0.9152688269814498       -5.89694074249747        0.016838986127547535     -0.373592535690336       -0.022268388769145303
-0.3157894736842106      0.8421052631578947       0.055153929547809365     0.7892290033349582       -5.110268767252742       0.014944841882827754     -0.3700270872492814      -0.026176140194608635
-0.3157894736842106      0.9473684210526315       0.04496743906420774      0.6632200737788122       -4.323470422447362       0.013024705534409136     -0.36645904677170144     -0.030082653988702916
-0.3157894736842106      1.0526315789473684       0.03415419260826666      0.5372435758107221       -3.536536553057485       0.011078613098777154     -0.36288797988447485     -0.03398786255037392
-0.3157894736842106      1.1578947368421053       0.022714417364948565     0.41130122905610295      -2.749458090536097       0.009106594179933288     -0.35931346507813405     -0.03789171065683036
-0.3157894736842106      1.263157894736842        0.010648466701476247     0.2853943284173654       -1.9622257530861038      0.007108670085733695     -0.3557350739895408      -0.04179413881234346
-0.3157894736842106      1.3684210526315788       -0.002043453899138726    0.15952440879039687      -1.1748303311858375      0.005084875703408672     -0.3521523881061475      -0.045695097061335115
-0.3157894736842106      1.4736842105263157       -0.015361094614488438    0.03369264179911303      -0.3872624072173568      0.0030352426799291274    -0.3485649890262508      -0.04959452849201261
-0.3157894736842106      1.5789473684210527       -0.029304201536101818    -0.09209933426301051     0.40048660281553694      9.597601835633842E-4     -0.3449724386827592      -0.05349236371036717
-0.3157894736842106      1.6842105263157894       -0.04387108834456781     -0.2178495763177598      1.1884231773515568       -0.0011415688673288447   -0.3413741936454357      -0.05738835400945931
-0.3157894736842106      1.789473684210526        -0.05906233613142532     -0.34355755909466135     1.9765611595721067       -0.003268691445760172    -0.33777018988046953     -0.06128262647607818
-0.3157894736842106      1.894736842105263        -0.07487662260592425     -0.4692200242352615      2.764911495685576        -0.005421458021135929    -0.33415978812493563     -0.06517496917552697
-0.3157894736842106      2                        -0.09131498166900287     -0.5948335881077758      3.5534759899125237       -0.007599883472369934    -0.33054241817422764     -0.06906540459147925
-0.10526315789473695     0                        0.11810402745005308      1.8055922507666025       -11.393711517254777      0.0292296481026942       -0.35283852262645815     -0.007881091980003044
-0.10526315789473695     0.10526315789473684      0.11285527797327759      1.6793849767679785       -10.607668636591443      0.02752612238422911      -0.34927843803768244     -0.011797287570935285
-0.10526315789473695     0.21052631578947367      0.10697752416162103      1.5531960686603523       -9.821559405107568       0.025796344132242306     -0.3457185695265299      -0.01571263925464976
-0.10526315789473695     0.3157894736842105       0.10047110054718604      1.427028237705305        -9.035378836737918       0.024040359065640875     -0.34215846773337133     -0.01962722008405719
-0.10526315789473695     0.42105263157894735      0.09333618534696365      1.3008831747387863       -8.249117842772844       0.02225821384382578      -0.3385976868859087      -0.02354097176068074
-0.10526315789473695     0.5263157894736842       0.0855730593666747       1.1747625419441023       -7.462767267496954       0.020449950571464127     -0.335035783960566       -0.027453822608988952
-0.10526315789473695     0.631578947368421        0.0771819525881276       1.0486680442996124       -6.676317883670155       0.018615600777746585     -0.33147232473354377     -0.03136571272808438
